,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
6,Kevin Knox,29,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,7.0,5.0,False,False,20.0
7,Kevin Knox,25,6.0,8.0,0.75,6.0,8.0,0.75,3.0,4.0,0.75,3.0,0.0,0.0,0.0,1.0,2.0,21.0,9.0,False,False,27.25
7,Kevin Knox,24,8.0,11.0,0.727,1.0,4.0,0.25,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,3.0,17.0,12.0,False,False,30.5
7,Kevin Love,20,3.0,7.0,0.429,2.0,4.0,0.5,1.0,2.0,0.5,5.0,0.0,0.0,0.0,1.0,2.0,9.0,-10.0,False,False,15.75
6,Kevin Love,21,2.0,5.0,0.4,1.0,3.0,0.333,4.0,4.0,1.0,8.0,2.0,0.0,0.0,2.0,2.0,9.0,2.0,False,False,21.5
7,Kevin Love,24,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,2.0,6.0,-1.0,False,False,18.25
7,Kevin Love,22,5.0,9.0,0.556,5.0,6.0,0.833,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,1.0,15.0,27.0,False,True,42.0
6,Kevin Love,22,9.0,14.0,0.643,8.0,13.0,0.615,3.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,29.0,16.0,False,False,44.0
6,Kevin Love,25,4.0,8.0,0.5,4.0,8.0,0.5,5.0,6.0,0.833,8.0,4.0,1.0,0.0,3.0,1.0,17.0,16.0,False,False,35.5
7,Kevin Love,14,2.0,10.0,0.2,0.0,5.0,0.0,4.0,5.0,0.8,5.0,0.0,0.0,0.0,1.0,1.0,8.0,-4.0,False,False,13.75
7,Kevin Love,18,1.0,7.0,0.143,0.0,5.0,0.0,2.0,2.0,1.0,7.0,4.0,0.0,0.0,1.0,1.0,4.0,5.0,False,False,18.25
3,Kevin Love,29,3.0,11.0,0.273,3.0,8.0,0.375,5.0,5.0,1.0,5.0,4.0,0.0,0.0,1.0,3.0,14.0,4.0,False,False,27.25
6,Kevin Love,22,3.0,10.0,0.3,2.0,6.0,0.333,1.0,2.0,0.5,7.0,2.0,1.0,0.0,1.0,1.0,9.0,-11.0,False,False,23.25
7,Kevin Love,20,4.0,10.0,0.4,2.0,8.0,0.25,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,10.0,22.0,False,True,28.0
7,Kevin Love,19,1.0,3.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,7.0,3.0,0.0,0.0,1.0,2.0,5.0,-4.0,False,False,18.25
0,Kevin Porter Jr.,34,6.0,14.0,0.429,1.0,5.0,0.2,3.0,5.0,0.6,6.0,4.0,3.0,1.0,5.0,0.0,16.0,-10.0,False,False,35.5
1,Kevin Porter Jr.,36,5.0,16.0,0.313,0.0,6.0,0.0,2.0,3.0,0.667,7.0,10.0,1.0,0.0,4.0,0.0,12.0,5.0,False,True,37.25
1,Kevin Porter Jr.,33,5.0,13.0,0.385,1.0,3.0,0.333,2.0,2.0,1.0,5.0,5.0,2.0,0.0,2.0,3.0,13.0,-14.0,False,False,30.25
1,Kevin Porter Jr.,32,8.0,18.0,0.444,5.0,7.0,0.714,2.0,2.0,1.0,6.0,5.0,1.0,0.0,3.0,5.0,23.0,-14.0,False,False,41.0
1,Kevin Porter Jr.,34,8.0,19.0,0.421,1.0,4.0,0.25,9.0,9.0,1.0,10.0,4.0,2.0,1.0,4.0,1.0,26.0,3.0,False,True,50.5
1,Kevin Porter Jr.,35,10.0,22.0,0.455,0.0,4.0,0.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,24.0,-3.0,False,False,39.25
1,Kevin Porter Jr.,33,9.0,16.0,0.563,3.0,9.0,0.333,2.0,4.0,0.5,1.0,3.0,0.0,0.0,7.0,4.0,23.0,-28.0,False,False,26.75
0,Kevin Porter Jr.,33,9.0,19.0,0.474,3.0,5.0,0.6,0.0,0.0,0.0,7.0,7.0,2.0,0.0,4.0,2.0,21.0,-13.0,False,False,43.75
2,Kevin Porter Jr.,35,6.0,16.0,0.375,4.0,8.0,0.5,2.0,4.0,0.5,5.0,4.0,0.0,0.0,3.0,4.0,18.0,-12.0,False,False,30.75
1,Kevin Porter Jr.,29,4.0,9.0,0.444,4.0,7.0,0.571,0.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,2.0,12.0,-13.0,False,False,31.5
0,Kevin Porter Jr.,36,6.0,14.0,0.429,2.0,3.0,0.667,3.0,4.0,0.75,11.0,8.0,1.0,3.0,5.0,2.0,17.0,16.0,False,True,50.75
0,Kevin Porter Jr.,38,7.0,19.0,0.368,3.0,9.0,0.333,5.0,8.0,0.625,7.0,7.0,1.0,0.0,6.0,1.0,22.0,-2.0,False,False,41.75
1,Kevin Porter Jr.,40,4.0,11.0,0.364,1.0,6.0,0.167,3.0,4.0,0.75,2.0,11.0,0.0,0.0,4.0,2.0,12.0,-8.0,False,True,31.0
1,Kevin Porter Jr.,31,6.0,18.0,0.333,0.0,4.0,0.0,8.0,15.0,0.533,7.0,3.0,3.0,0.0,2.0,4.0,20.0,-10.0,False,False,38.25
2,Kevin Porter Jr.,29,3.0,12.0,0.25,2.0,4.0,0.5,5.0,5.0,1.0,5.0,2.0,0.0,0.0,3.0,4.0,13.0,-16.0,False,False,21.75
2,Kevin Porter Jr.,33,6.0,13.0,0.462,1.0,5.0,0.2,3.0,5.0,0.6,3.0,6.0,1.0,0.0,5.0,2.0,16.0,17.0,False,False,28.75
0,Kevin Porter Jr.,37,7.0,14.0,0.5,3.0,8.0,0.375,0.0,1.0,0.0,8.0,11.0,2.0,1.0,7.0,5.0,17.0,13.0,False,True,49.0
1,Kevin Porter Jr.,34,10.0,19.0,0.526,5.0,11.0,0.455,5.0,6.0,0.833,5.0,6.0,2.0,1.0,2.0,4.0,30.0,-14.0,False,False,52.75
0,Kevin Porter Jr.,34,7.0,17.0,0.412,1.0,4.0,0.25,11.0,14.0,0.786,8.0,6.0,1.0,0.0,1.0,3.0,26.0,-7.0,False,False,47.0
0,Kevin Porter Jr.,33,5.0,15.0,0.333,2.0,4.0,0.5,6.0,7.0,0.857,5.0,7.0,2.0,0.0,2.0,4.0,18.0,-9.0,False,False,38.75
7,Kevon Harris,20,4.0,7.0,0.571,2.0,3.0,0.667,2.0,3.0,0.667,5.0,0.0,1.0,0.0,1.0,2.0,12.0,12.0,False,False,20.75
6,Kevon Harris,18,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,False,False,9.75
6,Kevon Harris,22,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,-4.0,False,False,4.75
4,Kevon Looney,24,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,5.0,-7.0,False,False,14.25
4,Kevon Looney,27,5.0,8.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,2.0,1.0,10.0,2.0,False,True,31.5
4,Kevon Looney,23,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,8.0,3.0,1.0,0.0,0.0,4.0,5.0,20.0,False,False,21.5
4,Kevon Looney,28,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,7.0,5.0,0.0,1.0,0.0,6.0,3.0,0.0,False,False,21.25
4,Kevon Looney,22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,2.0,23.0,False,False,18.75
4,Kevon Looney,18,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,False,False,11.25
4,Kevon Looney,27,3.0,6.0,0.5,0.0,0.0,0.0,4.0,6.0,0.667,9.0,4.0,0.0,1.0,0.0,2.0,10.0,-3.0,False,False,29.25
4,Kevon Looney,17,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,4.0,6.0,-4.0,False,False,15.0
4,Kevon Looney,20,5.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,2.0,10.0,-11.0,False,False,25.0
3,Kevon Looney,21,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,2.0,7.0,30.0,False,False,19.5
4,Kevon Looney,17,4.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,11.0,-15.0,False,False,20.0
4,Kevon Looney,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,False,False,3.25
4,Kevon Looney,17,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,17.0,False,False,15.0
4,Kevon Looney,29,8.0,11.0,0.727,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,5.0,17.0,10.0,False,False,32.25
4,Kevon Looney,24,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,8.0,6.0,0.0,1.0,0.0,3.0,6.0,18.0,False,False,27.0
4,Kevon Looney,21,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,-17.0,False,False,16.25
4,Kevon Looney,29,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,3.0,4.0,8.0,-4.0,False,False,26.0
4,Kevon Looney,23,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,11.0,False,False,12.75
4,Kevon Looney,16,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.333,3.0,2.0,2.0,2.0,0.0,5.0,9.0,7.0,False,False,23.75
3,Kevon Looney,29,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,8.0,4.0,0.0,0.0,1.0,2.0,7.0,12.0,False,False,22.5
4,Kevon Looney,20,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,1.0,0.0,4.0,2.0,8.0,False,False,28.25
3,Kevon Looney,30,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,0.0,2.0,2.0,4.0,7.0,7.0,False,False,25.75
7,Khem Birch,12,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,-3.0,False,False,6.0
6,Killian Hayes,17,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,4.0,4.0,-1.0,False,False,15.0
0,Killian Hayes,37,7.0,18.0,0.389,1.0,4.0,0.25,2.0,2.0,1.0,8.0,9.0,3.0,0.0,3.0,5.0,17.0,-8.0,False,False,45.5
3,Killian Hayes,27,1.0,8.0,0.125,0.0,2.0,0.0,3.0,4.0,0.75,3.0,1.0,3.0,2.0,1.0,5.0,5.0,-17.0,False,False,19.75
7,Killian Hayes,17,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-12.0,False,False,10.5
1,Killian Hayes,26,5.0,11.0,0.455,1.0,4.0,0.25,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,11.0,-22.0,False,False,27.75
2,Killian Hayes,28,3.0,9.0,0.333,2.0,3.0,0.667,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,3.0,9.0,-10.0,False,False,21.75
7,Killian Hayes,22,7.0,12.0,0.583,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,16.0,-7.0,False,False,22.5
7,Killian Hayes,16,1.0,9.0,0.111,0.0,3.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,6.0,False,False,24.75
6,Killian Hayes,22,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,-3.0,False,False,9.5
3,Killian Hayes,24,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,6.0,-9.0,False,False,20.25
7,Killian Hayes,18,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,2.0,2.0,-10.0,False,False,13.25
4,Killian Hayes,16,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,False,False,9.75
7,Killian Hayes,17,0.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,1.0,5.0,0.0,0.0,1.0,4.0,1.0,-14.0,False,False,9.25
1,Killian Hayes,28,3.0,9.0,0.333,1.0,5.0,0.2,2.0,2.0,1.0,1.0,9.0,0.0,0.0,4.0,4.0,9.0,-6.0,False,False,22.25
1,Killian Hayes,34,7.0,14.0,0.5,4.0,6.0,0.667,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,6.0,18.0,-21.0,False,False,40.0
0,Killian Hayes,35,6.0,14.0,0.429,3.0,6.0,0.5,0.0,0.0,0.0,6.0,7.0,0.0,0.0,3.0,2.0,15.0,-2.0,False,False,33.0
6,Killian Hayes,34,4.0,12.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,6.0,7.0,3.0,0.0,4.0,3.0,11.0,6.0,False,False,33.5
1,Killian Hayes,32,7.0,13.0,0.538,2.0,5.0,0.4,0.0,0.0,0.0,3.0,8.0,2.0,1.0,3.0,5.0,16.0,-4.0,False,False,37.25
3,Klay Thompson,31,5.0,14.0,0.357,1.0,7.0,0.143,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,11.0,-16.0,False,False,21.0
1,Klay Thompson,34,10.0,24.0,0.417,7.0,15.0,0.467,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,27.0,13.0,False,False,42.0
2,Klay Thompson,29,6.0,17.0,0.353,3.0,9.0,0.333,4.0,4.0,1.0,5.0,2.0,0.0,0.0,3.0,5.0,19.0,-8.0,False,False,28.25
3,Klay Thompson,32,6.0,16.0,0.375,5.0,13.0,0.385,0.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,1.0,17.0,-1.0,False,False,35.75
2,Klay Thompson,35,14.0,23.0,0.609,10.0,13.0,0.769,3.0,4.0,0.75,4.0,3.0,2.0,0.0,2.0,1.0,41.0,14.0,False,False,58.5
3,Klay Thompson,23,6.0,14.0,0.429,4.0,10.0,0.4,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,16.0,9.0,False,False,25.5
4,Klay Thompson,29,3.0,13.0,0.231,2.0,7.0,0.286,1.0,2.0,0.5,5.0,1.0,1.0,0.0,1.0,2.0,9.0,3.0,False,False,19.25
3,Klay Thompson,30,7.0,19.0,0.368,4.0,12.0,0.333,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,19.0,6.0,False,False,29.75
3,Klay Thompson,29,8.0,13.0,0.615,5.0,8.0,0.625,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,21.0,31.0,False,False,34.5
1,Klay Thompson,35,7.0,16.0,0.438,6.0,12.0,0.5,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,20.0,9.0,False,False,31.5
3,Klay Thompson,27,3.0,10.0,0.3,2.0,7.0,0.286,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,8.0,15.0,False,False,18.0
3,Klay Thompson,27,5.0,10.0,0.5,3.0,7.0,0.429,5.0,6.0,0.833,0.0,0.0,2.0,0.0,4.0,1.0,18.0,11.0,False,False,21.5
1,Klay Thompson,37,6.0,18.0,0.333,3.0,10.0,0.3,1.0,2.0,0.5,2.0,3.0,1.0,2.0,3.0,4.0,16.0,10.0,False,False,29.0
2,Klay Thompson,31,8.0,16.0,0.5,4.0,10.0,0.4,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,20.0,18.0,False,False,28.25
4,Klay Thompson,29,6.0,19.0,0.316,5.0,14.0,0.357,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,19.0,7.0,False,False,25.0
2,Klay Thompson,31,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,5.0,-21.0,False,False,16.75
4,Klay Thompson,19,6.0,13.0,0.462,2.0,6.0,0.333,4.0,5.0,0.8,2.0,3.0,1.0,0.0,2.0,3.0,18.0,11.0,False,False,27.0
3,Klay Thompson,18,1.0,8.0,0.125,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,-12.0,False,False,7.0
2,Kristaps Porziņģis,34,4.0,19.0,0.211,2.0,8.0,0.25,2.0,2.0,1.0,8.0,2.0,1.0,5.0,4.0,5.0,12.0,5.0,False,False,36.0
2,Kristaps Porziņģis,28,6.0,13.0,0.462,2.0,5.0,0.4,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,6.0,14.0,17.0,False,False,27.25
1,Kristaps Porziņģis,34,9.0,13.0,0.692,1.0,4.0,0.25,11.0,11.0,1.0,9.0,3.0,1.0,3.0,1.0,1.0,30.0,7.0,False,False,53.75
2,Kristaps Porziņģis,30,6.0,14.0,0.429,1.0,6.0,0.167,6.0,8.0,0.75,8.0,5.0,0.0,1.0,1.0,4.0,19.0,3.0,False,False,38.5
2,Kristaps Porziņģis,35,7.0,18.0,0.389,1.0,4.0,0.25,3.0,3.0,1.0,7.0,1.0,0.0,2.0,1.0,3.0,18.0,-6.0,False,False,32.25
2,Kristaps Porziņģis,30,3.0,13.0,0.231,1.0,6.0,0.167,3.0,4.0,0.75,4.0,3.0,1.0,3.0,4.0,5.0,10.0,2.0,False,False,26.0
2,Kristaps Porziņģis,36,8.0,15.0,0.533,4.0,7.0,0.571,7.0,9.0,0.778,9.0,4.0,1.0,1.0,2.0,1.0,27.0,16.0,False,False,49.25
2,Kristaps Porziņģis,31,5.0,14.0,0.357,1.0,5.0,0.2,4.0,6.0,0.667,10.0,3.0,0.0,2.0,2.0,2.0,15.0,7.0,False,True,37.0
2,Kristaps Porziņģis,39,7.0,20.0,0.35,1.0,6.0,0.167,5.0,7.0,0.714,17.0,5.0,1.0,2.0,1.0,5.0,20.0,-2.0,False,True,56.25
2,Kristaps Porziņģis,26,7.0,11.0,0.636,0.0,1.0,0.0,7.0,8.0,0.875,4.0,2.0,0.0,0.0,1.0,2.0,21.0,-23.0,False,False,28.5
2,Kristaps Porziņģis,25,4.0,11.0,0.364,2.0,4.0,0.5,4.0,6.0,0.667,10.0,1.0,0.0,0.0,1.0,2.0,14.0,-17.0,False,True,30.0
3,Kristaps Porziņģis,25,8.0,13.0,0.615,2.0,4.0,0.5,2.0,2.0,1.0,7.0,2.0,0.0,0.0,3.0,5.0,20.0,1.0,False,False,31.25
1,Kristaps Porziņģis,30,12.0,18.0,0.667,6.0,10.0,0.6,11.0,11.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,41.0,13.0,False,False,63.0
1,Kristaps Porziņģis,37,7.0,16.0,0.438,4.0,8.0,0.5,0.0,1.0,0.0,11.0,3.0,1.0,1.0,2.0,4.0,18.0,1.0,False,True,42.75
2,Kristaps Porziņģis,34,10.0,17.0,0.588,3.0,7.0,0.429,9.0,9.0,1.0,9.0,3.0,2.0,0.0,0.0,3.0,32.0,8.0,False,False,53.25
3,Kristaps Porziņģis,30,7.0,13.0,0.538,2.0,4.0,0.5,6.0,7.0,0.857,6.0,1.0,1.0,0.0,2.0,4.0,22.0,-13.0,False,False,33.0
3,Kristaps Porziņģis,33,8.0,19.0,0.421,2.0,9.0,0.222,3.0,6.0,0.5,9.0,4.0,0.0,0.0,3.0,5.0,21.0,-3.0,False,False,37.75
2,Kristaps Porziņģis,27,8.0,16.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,13.0,1.0,0.0,2.0,3.0,3.0,17.0,-4.0,False,True,38.75
3,Kristaps Porziņģis,31,7.0,15.0,0.467,6.0,10.0,0.6,5.0,6.0,0.833,6.0,2.0,2.0,2.0,2.0,4.0,25.0,10.0,False,False,45.5
2,Kristaps Porziņģis,37,8.0,14.0,0.571,2.0,3.0,0.667,9.0,14.0,0.643,19.0,0.0,1.0,2.0,2.0,2.0,27.0,-3.0,False,True,58.25
2,Kristaps Porziņģis,32,12.0,20.0,0.6,4.0,8.0,0.5,3.0,5.0,0.6,10.0,2.0,1.0,2.0,1.0,0.0,31.0,24.0,False,True,55.5
6,Kyle Anderson,19,3.0,7.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,8.0,3.0,False,False,23.0
7,Kyle Anderson,20,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,4.0,11.0,False,False,13.75
6,Kyle Anderson,21,2.0,5.0,0.4,0.0,1.0,0.0,2.0,3.0,0.667,5.0,3.0,1.0,0.0,0.0,1.0,6.0,7.0,False,False,18.75
1,Kyle Anderson,39,3.0,11.0,0.273,2.0,4.0,0.5,2.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,2.0,10.0,8.0,False,False,29.5
3,Kyle Anderson,24,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,9.0,-8.0,False,False,21.0
2,Kyle Anderson,30,6.0,7.0,0.857,2.0,2.0,1.0,2.0,3.0,0.667,3.0,6.0,3.0,0.0,1.0,3.0,16.0,13.0,False,False,35.25
7,Kyle Anderson,22,3.0,4.0,0.75,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,-17.0,False,False,16.0
6,Kyle Anderson,22,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,False,False,14.0
6,Kyle Anderson,27,3.0,6.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,8.0,4.0,0.0,0.0,2.0,1.0,8.0,-6.0,False,False,23.5
6,Kyle Anderson,23,2.0,5.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,6.0,-7.0,False,False,22.75
7,Kyle Anderson,21,2.0,5.0,0.4,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,3.0,6.0,17.0,False,False,20.25
7,Kyle Anderson,19,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,False,False,9.75
6,Kyle Anderson,24,5.0,12.0,0.417,1.0,5.0,0.2,0.0,0.0,0.0,7.0,4.0,1.0,1.0,4.0,0.0,11.0,-5.0,False,False,28.25
6,Kyle Anderson,23,3.0,5.0,0.6,0.0,1.0,0.0,1.0,2.0,0.5,7.0,2.0,1.0,2.0,3.0,1.0,7.0,5.0,False,False,23.25
0,Kyle Kuzma,39,10.0,25.0,0.4,2.0,8.0,0.25,3.0,4.0,0.75,4.0,3.0,0.0,1.0,1.0,4.0,25.0,0.0,False,False,37.0
0,Kyle Kuzma,34,4.0,13.0,0.308,1.0,7.0,0.143,0.0,1.0,0.0,11.0,3.0,0.0,0.0,4.0,1.0,9.0,10.0,False,False,25.75
2,Kyle Kuzma,30,9.0,16.0,0.563,4.0,7.0,0.571,1.0,2.0,0.5,8.0,9.0,0.0,0.0,0.0,4.0,23.0,28.0,False,False,48.5
1,Kyle Kuzma,40,9.0,24.0,0.375,2.0,12.0,0.167,1.0,3.0,0.333,8.0,5.0,1.0,0.0,4.0,2.0,21.0,1.0,False,False,39.5
1,Kyle Kuzma,27,9.0,17.0,0.529,0.0,5.0,0.0,7.0,8.0,0.875,6.0,1.0,0.0,1.0,3.0,4.0,25.0,23.0,False,False,34.5
0,Kyle Kuzma,38,7.0,15.0,0.467,3.0,8.0,0.375,1.0,1.0,1.0,10.0,9.0,1.0,0.0,7.0,3.0,18.0,13.0,False,True,45.5
0,Kyle Kuzma,37,7.0,19.0,0.368,3.0,7.0,0.429,1.0,1.0,1.0,9.0,3.0,1.0,0.0,3.0,4.0,18.0,2.0,False,False,35.75
3,Kyle Kuzma,23,5.0,12.0,0.417,3.0,8.0,0.375,6.0,8.0,0.75,5.0,2.0,0.0,0.0,1.0,2.0,19.0,-22.0,False,False,29.25
1,Kyle Kuzma,28,3.0,13.0,0.231,1.0,5.0,0.2,2.0,2.0,1.0,8.0,1.0,1.0,0.0,0.0,3.0,9.0,-20.0,False,False,23.0
1,Kyle Kuzma,33,8.0,16.0,0.5,4.0,8.0,0.5,6.0,7.0,0.857,6.0,2.0,0.0,0.0,1.0,1.0,26.0,6.0,False,False,38.0
1,Kyle Kuzma,34,8.0,19.0,0.421,3.0,10.0,0.3,3.0,5.0,0.6,13.0,2.0,0.0,2.0,2.0,4.0,22.0,7.0,False,True,47.25
2,Kyle Kuzma,31,8.0,12.0,0.667,2.0,5.0,0.4,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,4.0,18.0,2.0,False,False,33.0
1,Kyle Kuzma,37,10.0,19.0,0.526,4.0,9.0,0.444,4.0,5.0,0.8,10.0,5.0,0.0,0.0,4.0,2.0,28.0,7.0,False,True,49.5
3,Kyle Kuzma,32,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,0.0,1.0,1.0,3.0,9.0,6.0,False,False,22.75
1,Kyle Kuzma,39,13.0,27.0,0.481,2.0,13.0,0.154,5.0,7.0,0.714,7.0,1.0,1.0,0.0,0.0,1.0,33.0,-9.0,False,False,46.25
0,Kyle Kuzma,41,14.0,26.0,0.538,5.0,11.0,0.455,3.0,3.0,1.0,11.0,6.0,1.0,0.0,4.0,2.0,36.0,-2.0,False,True,62.75
0,Kyle Kuzma,38,11.0,22.0,0.5,3.0,10.0,0.3,3.0,3.0,1.0,7.0,5.0,1.0,0.0,3.0,2.0,28.0,-5.0,False,False,46.25
2,Kyle Kuzma,37,4.0,8.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,2.0,3.0,0.0,2.0,0.0,4.0,11.0,-5.0,False,False,22.5
1,Kyle Kuzma,33,8.0,19.0,0.421,1.0,7.0,0.143,6.0,7.0,0.857,8.0,6.0,0.0,0.0,4.0,2.0,23.0,12.0,False,False,40.5
1,Kyle Kuzma,31,9.0,16.0,0.563,1.0,3.0,0.333,1.0,5.0,0.2,6.0,1.0,0.0,1.0,2.0,0.0,20.0,10.0,False,False,30.5
0,Kyle Kuzma,34,5.0,14.0,0.357,2.0,9.0,0.222,0.0,0.0,0.0,11.0,2.0,0.0,1.0,3.0,3.0,12.0,-5.0,False,True,31.75
2,Kyle Lowry,33,4.0,10.0,0.4,2.0,8.0,0.25,2.0,2.0,1.0,5.0,8.0,3.0,0.0,2.0,4.0,12.0,-9.0,False,False,36.25
